transaction_id,order_date,customer_id,customer_name,region,product_category,quantity,unit_price,total_amount,payment_mode,order_status,created_timestamp
340404,27-01-2024,3327,Customer_558,South,Clothing,3,1690.9,5072.7,credit card,,10:22.1
340405,,4601,Customer_1514,north ,Groceries,5,3868.96,19344.8,UPI,Completed,10:22.1
340406,,1633,Customer_484,South,Electronics,5,275.05,1375.25,Cash,Cancelled,10:22.1
340407,21-04-2024,1074,Customer_1851,South,Groceries,2,1481.46,2962.92,Debit Card,,10:22.1
340408,08-06-2024,3797,Customer_922,East,Furniture,3,4599.64,13798.92,Cash,completed,10:22.1
340409,25-01-2023,2752,Customer_698,South,Clothing,5,1571.72,7858.6,Debit Card,Pending,10:22.1
340410,07-01-2024,4826,Customer_354,West,Electronics,1,844.31,844.31,UPI,,10:22.1
340411,28-07-2023,2788,Customer_3011,SOUTH,Furniture,5,3810.99,19054.95,UPI,Completed,10:22.1
340412,21-04-2024,3386,Customer_4409,SOUTH,Electronics,1,334.44,334.44,Credit Card,completed,10:22.1
340413,05-09-2022,3499,Customer_5148,SOUTH,Groceries,5,2188.97,10944.85,,completed,10:22.1
340414,11/28/2022,2798,Customer_503,north ,Electronics,1,4291.25,4291.25,,Cancelled,10:22.1
340415,11/20/2023,3513,Customer_3357,North,Electronics,4,4775.06,19100.24,Cash,Completed,10:22.1
340416,01-04-2024,3318,Customer_781,West,Groceries,2,1320.2,2640.4,Credit Card,,10:22.1
340417,,4049,Customer_3968,SOUTH,Clothing,4,1551.39,6205.56,credit card,Pending,10:22.1
340418,05-01-2023,2647,Customer_234,,Electronics,1,2879.53,2879.53,Credit Card,,10:22.1
340419,05/23/2022,4918,Customer_375,South,Furniture,2,1210.1,2420.2,Credit Card,Cancelled,10:22.1
340420,18-02-2024,2217,Customer_1942,South,Groceries,3,838.65,2515.95,credit card,Completed,10:22.1
340421,,2384,Customer_1549,SOUTH,Furniture,1,2187.31,2187.31,credit card,,10:22.1
340422,22-03-2023,4235,Customer_2687,SOUTH,Furniture,5,454.02,2270.1,Cash,,10:22.1
340423,08-02-2022,4130,Customer_3434,,Furniture,5,4481.68,22408.4,Cash,completed,10:22.1
340424,20-04-2024,4654,Customer_5075,West,Electronics,3,1737.56,5212.68,,Cancelled,10:22.1
340425,07-08-2023,3844,Customer_4933,South,Electronics,4,1747.79,6991.16,Cash,Completed,10:22.1
340426,08-12-2023,2432,Customer_2629,north ,Clothing,1,3977.73,2938.22,credit card,Cancelled,10:22.1
340427,03-03-2023,2462,Customer_2658,SOUTH,Groceries,5,1773.59,8867.95,Debit Card,,10:22.1
340428,02/17/2024,3068,Customer_638,North,Clothing,2,3828.44,7656.88,Debit Card,,10:22.1
340429,05-07-2022,4504,Customer_561,South,Groceries,3,988.09,2964.27,credit card,Completed,10:22.1
340430,11/19/2023,2035,Customer_4222,,Groceries,4,2692.04,9138.41,UPI,Completed,10:22.1
340431,26-07-2022,2016,Customer_866,north ,Clothing,4,3865.71,15462.84,Debit Card,Cancelled,10:22.1
340432,01-03-2024,1519,Customer_4363,East,Groceries,2,2304.51,5278.38,UPI,Cancelled,10:22.1
340433,03-04-2022,3644,Customer_1014,North,Furniture,2,451.88,922.38,,Completed,10:22.1
340434,02/21/2023,1424,Customer_1510,,Furniture,3,3710.82,11132.46,Cash,Completed,10:22.1
340435,06-05-2024,4095,Customer_3719,East,Furniture,2,2520.88,5041.76,Debit Card,,10:22.1
340436,31-10-2022,1931,Customer_656,South,Electronics,5,1650.44,8252.2,credit card,Completed,10:22.1
340437,02-09-2022,2281,Customer_1554,,Electronics,4,4964.7,19858.8,,Completed,10:22.1
340438,15-06-2024,2436,Customer_242,East,Electronics,2,4392.75,8785.5,,,10:22.1
340439,02-01-2023,2533,Customer_2419,East,Clothing,1,285.33,285.33,Debit Card,,10:22.1
340440,09/26/2022,4084,Customer_636,SOUTH,Electronics,2,3008.9,6017.8,Debit Card,completed,10:22.1
340441,03-02-2022,2624,Customer_961,SOUTH,Clothing,4,1837.39,7349.56,,completed,10:22.1
340442,01/14/2023,3566,Customer_5682,,Clothing,5,283.29,1416.45,Credit Card,completed,10:22.1
340443,03-01-2024,2774,Customer_1792,north ,Groceries,2,155.36,310.72,UPI,,10:22.1
340444,23-04-2022,2831,Customer_5189,SOUTH,Clothing,5,2960.41,14802.05,,Pending,10:22.1
340445,02-01-2023,4555,Customer_2359,West,Groceries,1,1668.64,1668.64,,,10:22.1
340446,01-06-2022,4642,Customer_2651,north ,Electronics,4,3546.25,14185,Debit Card,Completed,10:22.1
340447,17-05-2022,4427,Customer_1517,north ,Clothing,3,2326.66,6979.98,UPI,Completed,10:22.1
340448,28-11-2023,3954,Customer_1789,,Groceries,4,3855.84,15423.36,Cash,Cancelled,10:22.1
340449,22-10-2023,2948,Customer_1010,East,Groceries,3,4084.02,12252.06,UPI,Cancelled,10:22.1
340450,17-04-2024,3558,Customer_191,South,Clothing,3,3320.45,9961.35,Debit Card,completed,10:22.1
340451,07-11-2022,1016,Customer_171,West,Furniture,4,2148.07,8592.28,Credit Card,Completed,10:22.1
340452,05-12-2023,2676,Customer_3917,East,Clothing,3,4943.54,14830.62,credit card,Cancelled,10:22.1
340453,07-03-2022,3056,Customer_3262,North,Clothing,5,1602.76,8013.8,UPI,,10:22.1
340454,14-10-2022,3729,Customer_3030,,Groceries,1,2621.44,2621.44,Debit Card,Cancelled,10:22.1
340455,02-05-2023,3952,Customer_5920,South,Furniture,2,2649.98,5299.96,Credit Card,Pending,10:22.1
340456,04-11-2023,3068,Customer_1481,,Groceries,3,2198.86,6596.58,,completed,10:22.1
340457,07-09-2023,4917,Customer_1766,West,Furniture,3,694.94,2084.82,UPI,Cancelled,10:22.1
340458,23-11-2022,4226,Customer_5488,East,Furniture,4,1834.32,8960.63,Credit Card,Cancelled,10:22.1
340459,23-05-2024,2078,Customer_5489,North,Groceries,5,1154.43,5772.15,Debit Card,Pending,10:22.1
340460,24-06-2023,3082,Customer_4762,East,Groceries,2,4509.3,9018.6,,Completed,10:22.1
340461,31-03-2023,2754,Customer_1802,South,Furniture,3,3311.34,9934.02,credit card,,10:22.1
340462,04-10-2022,2447,Customer_4030,,Furniture,5,1510.29,7551.45,,Cancelled,10:22.1
340463,10-11-2022,2112,Customer_1925,SOUTH,Electronics,2,2872.09,5744.18,Cash,,10:22.1
340464,30-04-2023,3827,Customer_4470,,Groceries,4,4280.72,17122.88,credit card,Cancelled,10:22.1
340465,,2534,Customer_3792,South,Furniture,3,4678.73,14036.19,,Pending,10:22.1
340466,,1711,Customer_3529,South,Groceries,4,467.67,1870.68,Cash,Cancelled,10:22.1
340467,01/14/2024,1412,Customer_4914,SOUTH,Electronics,4,3955.85,15823.4,UPI,Completed,10:22.1
340468,05/14/2023,4204,Customer_894,SOUTH,Groceries,3,4834.91,14504.73,Cash,Pending,10:22.1
340469,01/18/2023,4003,Customer_4469,north ,Furniture,5,2389.5,11947.5,UPI,Cancelled,10:22.1
340470,05/29/2022,2765,Customer_2855,SOUTH,Electronics,5,4978.12,24890.6,credit card,Cancelled,10:22.1
340471,08/20/2023,1914,Customer_122,SOUTH,Clothing,4,4789.68,19612.51,Debit Card,completed,10:22.1
340472,04/22/2022,4885,Customer_3343,,Groceries,4,3318.77,13275.08,,completed,10:22.1
340473,17-06-2022,2709,Customer_5565,,Furniture,1,4253.3,4253.3,UPI,Completed,10:22.1
340474,21-09-2022,1684,Customer_5440,South,Electronics,2,1553.16,3106.32,Credit Card,Cancelled,10:22.1
340475,09-06-2022,1550,Customer_5684,West,Furniture,4,4595.57,18382.28,Cash,completed,10:22.1
340476,06-09-2023,3472,Customer_2403,East,Clothing,4,3000.26,12001.04,Credit Card,,10:22.1
340477,23-05-2024,2390,Customer_3352,,Clothing,2,2597.36,5194.72,Credit Card,Pending,10:22.1
340478,03-12-2024,4438,Customer_996,South,Groceries,3,4194.74,12584.22,credit card,,10:22.1
340479,09-10-2023,1856,Customer_936,,Furniture,5,4458.52,22292.6,credit card,,10:22.1
340480,01-09-2022,2297,Customer_123,East,Electronics,3,3536.12,10608.36,,Cancelled,10:22.1
340481,20-07-2022,3234,Customer_2217,north ,Groceries,2,222.68,445.36,Credit Card,,10:22.1
340482,10-12-2023,1086,Customer_4210,,Groceries,2,3026.31,4491.34,Credit Card,,10:22.1
340483,,3045,Customer_5722,north ,Furniture,1,4126.11,4126.11,Credit Card,Cancelled,10:22.1
340484,12/15/2023,2511,Customer_1125,West,Furniture,1,2771.82,2771.82,Debit Card,Pending,10:22.1
340485,12/21/2022,4229,Customer_4631,South,Electronics,5,4680.81,23404.05,Debit Card,Cancelled,10:22.1
340486,20-01-2023,4836,Customer_4627,SOUTH,Groceries,4,4496.86,17987.44,Credit Card,,10:22.1
340487,01/28/2023,1832,Customer_1163,West,Clothing,2,2695.41,5229.87,UPI,Cancelled,10:22.1
340488,12/13/2023,4033,Customer_3090,SOUTH,Groceries,1,2078.77,2078.77,,Pending,10:22.1
340489,07-08-2023,2491,Customer_1116,East,Electronics,3,369.87,1109.61,,Pending,10:22.1
340490,14-08-2023,4432,Customer_1743,East,Electronics,1,3199.73,3154.19,Credit Card,completed,10:22.1
340491,26-05-2022,3216,Customer_2080,,Clothing,3,1403.23,4209.69,Debit Card,Completed,10:22.1
340492,12/22/2022,4796,Customer_975,SOUTH,Groceries,1,3375.42,3375.42,credit card,completed,10:22.1
340493,15-03-2023,2846,Customer_5054,,Furniture,3,4013.93,10498.87,UPI,,10:22.1
340494,29-05-2022,2466,Customer_2469,SOUTH,Clothing,1,2102.6,2102.6,Debit Card,Cancelled,10:22.1
340495,06-01-2022,4061,Customer_2472,north ,Furniture,1,176.37,176.37,Cash,Completed,10:22.1
340496,11-04-2023,2068,Customer_1715,SOUTH,Furniture,5,4339.74,21698.7,Cash,completed,10:22.1
340497,18-12-2022,3899,Customer_4044,north ,Electronics,4,2790.13,11160.52,Credit Card,Completed,10:22.1
340498,,4062,Customer_912,north ,Furniture,2,1642.48,3284.96,Credit Card,Cancelled,10:22.1
340499,26-07-2022,2346,Customer_2245,East,Clothing,4,3205.6,12822.4,credit card,Pending,10:22.1
340500,08/25/2023,3044,Customer_3461,SOUTH,Electronics,5,3404.53,17022.65,credit card,Cancelled,10:22.1
340501,11/19/2023,4600,Customer_1388,SOUTH,Furniture,3,822.59,2467.77,Cash,,10:22.1
340502,03/20/2024,3044,Customer_5688,West,Groceries,4,3267.37,13069.48,Debit Card,completed,10:22.1
340503,03/17/2022,4674,Customer_1396,West,Clothing,2,1504.77,3009.54,Credit Card,Completed,10:22.1
340504,23-06-2023,4921,Customer_139,East,Groceries,2,4037.76,8075.52,Debit Card,,10:22.1
340505,11-11-2022,4046,Customer_266,South,Furniture,3,4713.4,15611.25,credit card,completed,10:22.1
340506,17-03-2022,2225,Customer_5243,West,Clothing,2,603.07,1206.14,credit card,Pending,10:22.1
340507,,1275,Customer_613,West,Clothing,5,4595.05,22975.25,Cash,Pending,10:22.1
340508,14-12-2022,1150,Customer_1672,South,Groceries,4,4526.89,18107.56,Credit Card,,10:22.1
340509,17-05-2023,3239,Customer_5076,north ,Electronics,2,1780.25,3560.5,Debit Card,completed,10:22.1
340510,02-08-2023,2415,Customer_1405,East,Clothing,4,241.29,965.16,Cash,completed,10:22.1
340511,01/23/2022,3662,Customer_3685,East,Furniture,1,3349.8,3349.8,Debit Card,Completed,10:22.1
340512,04/15/2022,4812,Customer_5603,north ,Groceries,4,1789.08,7156.32,UPI,Cancelled,10:22.1
340513,05-05-2024,3496,Customer_3229,North,Groceries,3,1039.07,3117.21,Credit Card,Pending,10:22.1
340514,05-03-2023,1373,Customer_1953,West,Groceries,5,631.97,3159.85,credit card,completed,10:22.1
340515,19-09-2023,3107,Customer_3931,West,Electronics,2,1060.53,2121.06,UPI,Completed,10:22.1
340516,17-12-2023,4590,Customer_1838,West,Clothing,5,1263.59,6317.95,,Pending,10:22.1
340517,25-02-2022,4715,Customer_4935,West,Groceries,4,3999.55,15998.2,Cash,completed,10:22.1
340518,07-12-2022,1155,Customer_3607,,Groceries,2,3940.72,7881.44,,completed,10:22.1
340519,16-12-2022,2554,Customer_3506,,Furniture,5,2522.63,12613.15,Credit Card,Pending,10:22.1
340520,11-05-2023,4717,Customer_3960,East,Electronics,3,2811.29,8433.87,Credit Card,Cancelled,10:22.1
340521,03-12-2023,4961,Customer_1627,North,Electronics,1,4597.3,4597.3,Credit Card,,10:22.1
340522,13-04-2023,4058,Customer_4522,South,Clothing,1,4549.4,4549.4,UPI,Pending,10:22.1
340523,03/21/2024,1537,Customer_2955,East,Groceries,3,4160.5,12481.5,Debit Card,Completed,10:22.1
340524,03/21/2022,2831,Customer_5365,East,Groceries,1,1933.94,1933.94,Credit Card,,10:22.1
340525,13-03-2024,1996,Customer_1353,East,Electronics,3,1896.11,5688.33,Debit Card,Cancelled,10:22.1
340526,08-03-2024,3421,Customer_3949,north ,Groceries,4,4450.62,17802.48,UPI,,10:22.1
340527,03-04-2024,2426,Customer_3201,South,Clothing,3,4639.92,13919.76,Debit Card,completed,10:22.1
340528,14-03-2024,4024,Customer_1452,SOUTH,Furniture,1,4012.43,3084,Debit Card,Completed,10:22.1
340529,12-06-2023,1604,Customer_3037,north ,Electronics,4,3809.97,15239.88,Cash,completed,10:22.1
340530,06/13/2022,3042,Customer_4293,North,Groceries,3,2835,8505,credit card,Pending,10:22.1
340531,24-02-2024,4312,Customer_5966,north ,Furniture,3,1757.84,5273.52,Debit Card,completed,10:22.1
340532,18-10-2023,3708,Customer_3880,West,Electronics,4,1279.1,5116.4,Credit Card,Pending,10:22.1
340533,04-11-2023,4588,Customer_1344,South,Electronics,2,787.66,1575.32,,Completed,10:22.1
340534,13-09-2023,1400,Customer_2377,SOUTH,Groceries,1,3668.19,3668.19,Debit Card,,10:22.1
340535,01-05-2024,1933,Customer_1139,East,Clothing,2,3907.2,7814.4,Credit Card,Pending,10:22.1
340536,,2341,Customer_4512,South,Clothing,4,1857.36,7429.44,Debit Card,Cancelled,10:22.1
340537,28-02-2023,3536,Customer_3297,South,Electronics,4,129.6,518.4,Credit Card,Pending,10:22.1
340538,15-07-2022,2139,Customer_5674,SOUTH,Groceries,5,4699.12,23495.6,,Completed,10:22.1
340539,12/14/2023,1679,Customer_5383,South,Electronics,5,2241.74,11208.7,credit card,Pending,10:22.1
340540,27-04-2023,4846,Customer_5031,,Furniture,4,4875.5,19502,,Completed,10:22.1
340541,02/27/2022,4738,Customer_4239,north ,Groceries,5,3419.06,17095.3,UPI,Cancelled,10:22.1
340542,15-10-2023,4701,Customer_2530,North,Clothing,3,707.67,2123.01,Cash,Completed,10:22.1
340543,09-05-2024,3206,Customer_1412,South,Clothing,2,1702.07,3404.14,Debit Card,Cancelled,10:22.1
340544,,1865,Customer_3320,South,Clothing,4,3319.55,13278.2,UPI,completed,10:22.1
340545,17-03-2024,3749,Customer_1420,East,Clothing,3,3281.34,10105.7,,Completed,10:22.1
340546,07-12-2022,2016,Customer_3298,East,Electronics,1,1236.73,1236.73,credit card,Cancelled,10:22.1
340547,01-10-2022,1537,Customer_5180,,Furniture,1,966.6,966.6,Cash,completed,10:22.1
340548,07/28/2022,3501,Customer_1526,South,Electronics,5,1456.27,7281.35,Credit Card,Cancelled,10:22.1
340549,23-10-2022,2566,Customer_5943,West,Furniture,5,3955.77,19778.85,credit card,Pending,10:22.1
340550,29-01-2022,2035,Customer_2485,north ,Electronics,3,1285.16,3855.48,Cash,Completed,10:22.1
340551,30-07-2023,3958,Customer_3029,West,Clothing,1,3538.73,3538.73,credit card,completed,10:22.1
340552,12-12-2023,4837,Customer_2726,East,Electronics,4,4363,17452,UPI,Completed,10:22.1
340553,11-10-2022,2849,Customer_113,South,Groceries,2,2018.95,4041.6,UPI,Pending,10:22.1
340554,16-03-2023,1896,Customer_2089,East,Electronics,5,134.27,671.35,Debit Card,Cancelled,10:22.1
340555,17-01-2022,3493,Customer_5760,South,Clothing,3,795.59,2386.77,Credit Card,Cancelled,10:22.1
340556,04-04-2023,3106,Customer_732,north ,Groceries,5,1628.29,8141.45,Debit Card,Pending,10:22.1
340557,18-12-2023,3265,Customer_4483,North,Groceries,3,1030.78,3092.34,,Cancelled,10:22.1
340558,12-03-2023,2060,Customer_4289,,Electronics,1,1518.62,1518.62,,Cancelled,10:22.1
340559,18-02-2022,2797,Customer_168,West,Furniture,5,2765.81,13829.05,Credit Card,Cancelled,10:22.1
340560,,2559,Customer_2260,West,Furniture,3,203.3,609.9,Credit Card,,10:22.1
340561,01/13/2023,2070,Customer_70,West,Clothing,3,414.98,1244.94,Credit Card,Completed,10:22.1
340562,,4007,Customer_4924,north ,Electronics,5,4293.12,21465.6,Debit Card,completed,10:22.1
340563,09/17/2022,4193,Customer_4854,East,Electronics,2,2659.37,5318.74,Credit Card,Pending,10:22.1
340564,31-05-2024,3595,Customer_3243,North,Clothing,4,4684.1,18736.4,UPI,Completed,10:22.1
340565,01-06-2022,2515,Customer_5161,,Furniture,1,116.05,111.74,Cash,completed,10:22.1
340566,26-03-2024,4576,Customer_3876,north ,Electronics,5,100.74,503.7,,,10:22.1
340567,06/17/2024,1082,Customer_4409,East,Furniture,5,3724.02,18620.1,Credit Card,,10:22.1
340568,03/17/2022,4383,Customer_1527,north ,Electronics,2,2433.64,4867.28,Credit Card,completed,10:22.1
340569,12-05-2022,3897,Customer_4718,SOUTH,Furniture,1,4577.61,4577.61,UPI,Pending,10:22.1
340570,30-03-2023,1229,Customer_5342,West,Clothing,5,3954.26,19569.83,Credit Card,completed,10:22.1
340571,01/22/2022,2103,Customer_5246,East,Clothing,2,2569.42,5138.84,Cash,Completed,10:22.1
340572,08-12-2023,4088,Customer_4971,north ,Clothing,4,2444.77,9536.93,Cash,completed,10:22.1
340573,06-04-2024,4082,Customer_810,West,Electronics,3,4074.78,10188.5,UPI,Pending,10:22.1
340574,13-07-2022,3819,Customer_5505,north ,Electronics,4,4038.16,16152.64,Credit Card,Pending,10:22.1
340575,04/29/2024,2401,Customer_3290,SOUTH,Electronics,4,1457.03,6440,credit card,,10:22.1
340576,,1591,Customer_84,,Clothing,4,3405.72,13622.88,Cash,Completed,10:22.1
340577,,4464,Customer_1489,north ,Furniture,4,3251.69,13006.76,UPI,Pending,10:22.1
340578,23-08-2023,4030,Customer_2528,,Electronics,3,4294.81,16423.9,Debit Card,,10:22.1
340579,03-05-2022,2097,Customer_2057,South,Furniture,1,4356.04,4356.04,UPI,completed,10:22.1
340580,03-08-2023,3777,Customer_4860,North,Groceries,1,1414.58,1414.58,credit card,Completed,10:22.1
340581,10-04-2022,1620,Customer_4703,South,Electronics,2,4410.74,8821.48,,Completed,10:22.1
340582,02-07-2022,4555,Customer_2048,East,Furniture,2,4630.4,9260.8,UPI,Cancelled,10:22.1
340583,15-10-2022,3541,Customer_1786,north ,Groceries,5,637.22,3186.1,Credit Card,,10:22.1
340584,16-12-2023,1166,Customer_2479,West,Furniture,4,2911.36,11645.44,UPI,,10:22.1
340585,21-06-2023,2858,Customer_2986,West,Furniture,4,2238.67,8954.68,UPI,Cancelled,10:22.1
340586,17-02-2024,4923,Customer_5657,SOUTH,Electronics,3,2069.73,6209.19,Cash,completed,10:22.1
340587,12/27/2022,3128,Customer_259,SOUTH,Electronics,4,3553.66,14214.64,UPI,Completed,10:22.1
340588,26-02-2022,3157,Customer_1732,,Groceries,3,734.88,2204.64,UPI,,10:22.1
340589,12/14/2022,1430,Customer_4397,West,Furniture,5,4117.73,17015.85,Cash,completed,10:22.1
340590,01-08-2023,3075,Customer_3818,South,Furniture,2,230.34,460.68,Cash,Pending,10:22.1
340591,13-12-2022,1896,Customer_4133,East,Furniture,2,2933.67,5867.34,credit card,completed,10:22.1
340592,02-02-2024,2571,Customer_5666,North,Furniture,5,1204.26,6021.3,credit card,Pending,10:22.1
340593,21-06-2023,4424,Customer_3516,,Electronics,5,3370.6,16853,,Completed,10:22.1
340594,07-12-2022,3609,Customer_4042,north ,Furniture,4,2674.62,10698.48,,Pending,10:22.1
340595,27-05-2024,2364,Customer_4207,East,Electronics,2,4998.79,8107.09,Cash,Cancelled,10:22.1
340596,02-04-2024,1733,Customer_2911,East,Groceries,1,4325.38,5422.84,,Cancelled,10:22.1
340597,05/23/2023,3380,Customer_5337,,Electronics,5,1749.5,8747.5,credit card,Pending,10:22.1
340598,20-01-2024,4199,Customer_130,North,Electronics,2,2689.56,5379.12,UPI,,10:22.1
340599,08-06-2024,4711,Customer_5449,South,Groceries,2,1657.28,4293.39,UPI,Completed,10:22.1
340600,09-01-2022,1689,Customer_3839,SOUTH,Electronics,3,3671.09,8716.85,UPI,completed,10:22.1
340601,19-05-2024,4222,Customer_2649,East,Electronics,2,2169.82,4339.64,,completed,10:22.1
340602,19-10-2023,1692,Customer_4575,South,Furniture,5,665.65,3328.25,,Completed,10:22.1
340603,09-02-2022,1901,Customer_1820,East,Electronics,4,3337.94,13351.76,Debit Card,Cancelled,10:22.1
340604,08/14/2023,4794,Customer_768,South,Electronics,2,154.22,308.44,UPI,Cancelled,10:22.1
340605,09/28/2023,2673,Customer_5163,north ,Clothing,1,1556.72,1556.72,,completed,10:22.1
340606,03-06-2024,1783,Customer_2085,West,Groceries,5,4545,26812.69,credit card,Completed,10:22.1
340607,18-07-2022,2740,Customer_2229,North,Clothing,4,561.45,2245.8,UPI,Completed,10:22.1
340608,13-07-2023,1021,Customer_3775,East,Furniture,4,2571.69,10286.76,UPI,completed,10:22.1
340609,03-10-2022,4905,Customer_553,South,Clothing,5,3995.93,19979.65,Cash,,10:22.1
340610,03-10-2022,3473,Customer_2196,SOUTH,Groceries,4,4532.06,18128.24,Credit Card,Pending,10:22.1
340611,06-08-2023,2113,Customer_2232,SOUTH,Clothing,1,2843.21,2843.21,,completed,10:22.1
340612,04-04-2024,3308,Customer_4298,East,Clothing,2,850.59,1800.97,Debit Card,Completed,10:22.1
340613,04/25/2023,2757,Customer_4249,East,Furniture,5,4710.2,23551,UPI,completed,10:22.1
340614,08/21/2023,2444,Customer_641,South,Furniture,2,3771.37,7542.74,Credit Card,Cancelled,10:22.1
340615,20-02-2024,1597,Customer_241,South,Clothing,2,2038.78,4077.56,Cash,Completed,10:22.1
340616,13-09-2022,1434,Customer_2360,SOUTH,Clothing,4,1457.21,5828.84,Debit Card,,10:22.1
340617,07-06-2022,3513,Customer_4736,SOUTH,Electronics,5,333.81,1669.05,Cash,Pending,10:22.1
340618,23-10-2023,1348,Customer_4367,,Groceries,2,1038.01,2076.02,Cash,,10:22.1
340619,20-02-2023,3450,Customer_2808,,Furniture,3,3910.62,11731.86,,Pending,10:22.1
